latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd28,rcvr_clk_ns
39.71522024722223,-105.11353078888887,1755.0481,0.84722,163,2019,0.999325,-41.102
39.715199947222224,-105.11358310277777,1755.0516,0.84694,163,2019,0.999325,-40.577
39.71517925000001,-105.11363621388888,1754.9739,0.84667,163,2019,0.999325,-39.585
39.715158297222224,-105.1136890972222,1754.9755,0.84639,163,2019,0.999325,-39.221
39.71513801388889,-105.11374066111111,1754.9067,0.84611,163,2019,0.999325,-40.091
39.71511767777778,-105.11379263888887,1754.7433,0.84583,163,2019,0.999326,-40.118
39.715096883333345,-105.1138445111111,1754.6118,0.84556,163,2019,0.999326,-39.595
39.71507568611111,-105.1138971861111,1754.5469,0.84528,163,2019,0.999326,-39.488
39.71505530833333,-105.113949275,1754.5774,0.84500,163,2019,0.999326,-39.114
39.71503536111111,-105.1140000611111,1754.6051,0.84472,163,2019,0.999326,-38.045
39.715013913888896,-105.11405352499999,1754.7776,0.84444,163,2019,0.999326,-39.269
39.71499243888889,-105.11410795555554,1754.812,0.84417,163,2019,0.999326,-39.210
39.714972055555556,-105.11416077777777,1754.7916,0.84389,163,2019,0.999326,-39.724
39.71495161388889,-105.11421303611111,1754.7889,0.84361,163,2019,0.999326,-39.900
39.71493281111112,-105.11426330555555,1754.7581,0.84333,163,2019,0.999326,-39.852
39.714912938888894,-105.11431231388887,1754.7456,0.84306,163,2019,0.999326,-40.235
39.71489267777779,-105.11436316944443,1754.8002,0.84278,163,2019,0.999326,-40.293
39.7148723638889,-105.11441408888888,1754.8125,0.84250,163,2019,0.999326,-39.350
39.714851586111116,-105.1144658888889,1754.847,0.84222,163,2019,0.999326,-39.529
39.71483138611112,-105.11451925277775,1754.826,0.84194,163,2019,0.999326,-39.381
39.714810488888894,-105.11457272777774,1754.8049,0.84167,163,2019,0.999326,-38.279
39.71478927777778,-105.11462536666664,1754.8029,0.84139,163,2019,0.999326,-38.514
39.714768825000014,-105.11467801111111,1754.887,0.84111,163,2019,0.999326,-39.592
39.71474854166667,-105.11473033611111,1754.8971,0.84083,163,2019,0.999326,-38.686
39.71472817500001,-105.11478228333333,1754.9338,0.84056,163,2019,0.999326,-39.000
39.7147084138889,-105.11483338611109,1754.9899,0.84028,163,2019,0.999326,-40.439
39.714689616666675,-105.11488488055555,1754.9579,0.84000,163,2019,0.999326,-38.979
39.71467084166666,-105.11493585277776,1754.8671,0.83972,163,2019,0.999326,-38.218
39.71465178888889,-105.11498641666667,1754.8288,0.83944,163,2019,0.999326,-38.869
39.71463097777778,-105.1150387,1754.848,0.83917,163,2019,0.999326,-39.117
39.71461035833334,-105.11509098888887,1754.8571,0.83889,163,2019,0.999326,-39.108
39.71459002777778,-105.11514215555555,1754.7889,0.83861,163,2019,0.999326,-39.906
39.71456915277778,-105.11519478333332,1754.7595,0.83833,163,2019,0.999326,-40.021
39.714548302777786,-105.11524736666667,1754.6673,0.83806,163,2019,0.999326,-39.940
39.71452728611112,-105.11529917777776,1754.6854,0.83778,163,2019,0.999326,-39.372
39.71450614444446,-105.11535049999999,1754.8392,0.83750,163,2019,0.999326,-39.761
39.71448569166666,-105.11540240833332,1754.9709,0.83722,163,2019,0.999326,-40.142
39.71446541666666,-105.11545531388887,1754.9934,0.83694,163,2019,0.999326,-39.915
39.71444502500001,-105.11550786388887,1754.9324,0.83667,163,2019,0.999326,-39.263
39.714424311111124,-105.1155601333333,1754.8434,0.83639,163,2019,0.999326,-39.135
39.71440363611113,-105.11561169444444,1754.8561,0.83611,163,2019,0.999326,-39.868
39.71438278055556,-105.115663375,1754.9315,0.83583,163,2019,0.999326,-39.829
39.71436116111112,-105.11571598055554,1754.984,0.83556,163,2019,0.999326,-38.825
39.714340005555556,-105.11576858611109,1754.9638,0.83528,163,2019,0.999326,-39.903
39.71431992777778,-105.11582152222219,1754.9761,0.83500,163,2019,0.999326,-39.232
39.714300344444446,-105.1158739361111,1754.9786,0.83472,163,2019,0.999326,-40.005
39.714280863888895,-105.11592511388886,1755.0299,0.83444,163,2019,0.999326,-39.576
39.71426063611112,-105.11597670277777,1755.0355,0.83417,163,2019,0.999326,-38.732
39.714240447222224,-105.11602821388888,1755.0138,0.83389,163,2019,0.999326,-39.217
39.714220025,-105.1160795861111,1755.0394,0.83361,163,2019,0.999326,-39.320
39.71419924444445,-105.11613072222221,1755.0975,0.83333,163,2019,0.999326,-39.357
39.714179955555565,-105.11618417499999,1755.1897,0.83306,163,2019,0.999325,-40.004
39.71416120000001,-105.1162395722222,1755.1946,0.83278,163,2019,0.999325,-39.838
39.71414220833333,-105.11629524444444,1755.1283,0.83250,163,2019,0.999326,-38.609
39.71412461944445,-105.11634935277777,1755.0071,0.83222,163,2019,0.999326,-40.639
39.7140902,-105.11645040277776,1754.8405,0.83167,163,2019,0.999326,-40.250
39.71407243888889,-105.11648446944443,1754.7337,0.83139,163,2019,0.999326,-40.634
39.714061791666666,-105.116496075,1754.6158,0.83111,163,2019,0.999326,-40.758
39.71405756111112,-105.11649285,1754.5494,0.83083,163,2019,0.999326,-40.944
39.71405773055557,-105.11649232777778,1754.5323,0.83056,163,2019,0.999326,-40.565
39.71406294722223,-105.11649313888887,1754.5356,0.83028,163,2019,0.999326,-40.687
39.714078883333336,-105.11650048055553,1754.5649,0.83000,163,2019,0.999326,-40.187
39.71410202500001,-105.11651068888887,1754.5598,0.82972,163,2019,0.999326,-40.201
39.71413546111111,-105.11652786666664,1754.5494,0.82944,163,2019,0.999326,-38.701
39.714173988888895,-105.11655223055554,1754.5776,0.82917,163,2019,0.999326,-38.951
39.71421005833334,-105.11657804722222,1754.6215,0.82889,163,2019,0.999326,-39.092
39.714238608333346,-105.116602025,1754.6508,0.82861,163,2019,0.999326,-39.685
39.71425200555556,-105.116614925,1754.6491,0.82833,163,2019,0.999326,-38.549
39.71425056666667,-105.11661703333334,1754.6025,0.82806,163,2019,0.999326,-38.335
39.71424895,-105.11661849444444,1754.5568,0.82778,163,2019,0.999326,-37.982
39.714251697222224,-105.11661076388889,1754.533,0.82750,163,2019,0.999326,-38.109
39.714260469444454,-105.1165908361111,1754.5389,0.82722,163,2019,0.999326,-38.430
39.71427040833334,-105.11656175277776,1754.5202,0.82694,163,2019,0.999326,-39.364
39.714287122222224,-105.11651645555555,1754.5362,0.82667,163,2019,0.999326,-39.882
39.71430747222222,-105.11646492499999,1754.5369,0.82639,163,2019,0.999326,-40.241
39.71432809722223,-105.11641319166667,1754.5575,0.82611,163,2019,0.999326,-40.054
39.71434875277778,-105.11636125,1754.565,0.82583,163,2019,0.999326,-39.354
39.71436956944446,-105.11630907222222,1754.6196,0.82556,163,2019,0.999326,-39.706
39.714389958333335,-105.1162568861111,1754.5794,0.82528,163,2019,0.999326,-39.647
39.714410455555566,-105.11620501666665,1754.5682,0.82500,163,2019,0.999326,-38.351
39.714431297222234,-105.11615336944442,1754.534,0.82472,163,2019,0.999326,-38.565
39.71445148333334,-105.11610183888887,1754.5378,0.82444,163,2019,0.999326,-38.097
39.71447169722222,-105.11605019999999,1754.5514,0.82417,163,2019,0.999326,-37.828
39.7144919888889,-105.11599852222223,1754.547,0.82389,163,2019,0.999326,-39.539
39.71451257500001,-105.11594656666666,1754.5832,0.82361,163,2019,0.999326,-39.108
39.71453316666667,-105.11589430277775,1754.5748,0.82333,163,2019,0.999326,-38.468
39.71455397777779,-105.11584218055555,1754.571,0.82306,163,2019,0.999326,-39.095
39.714574858333336,-105.11579028333331,1754.6221,0.82278,163,2019,0.999326,-38.368
39.714595463888905,-105.11573845000001,1754.6763,0.82250,163,2019,0.999326,-38.258
39.714615486111114,-105.11568624166667,1754.7337,0.82222,163,2019,0.999326,-38.986
39.71463537777778,-105.11563369999998,1754.8033,0.82194,163,2019,0.999326,-37.360
39.71465538611112,-105.11558151388888,1754.8191,0.82167,163,2019,0.999326,-38.392
39.71467529444445,-105.11552910833333,1754.893,0.82139,163,2019,0.999326,-37.071
39.71469562777777,-105.11547666666667,1754.8305,0.82111,163,2019,0.999326,-37.824
39.714716288888894,-105.11542471944443,1754.7694,0.82083,163,2019,0.999326,-37.457
39.71473675277779,-105.11537321388887,1754.7421,0.82056,163,2019,0.999326,-37.029
39.71475739722222,-105.1153220611111,1754.7067,0.82028,163,2019,0.999326,-38.388
39.71477802777779,-105.11527083888889,1754.6268,0.82000,163,2019,0.999326,-37.899
39.71479863888891,-105.11521986666665,1754.6197,0.81972,163,2019,0.999326,-39.287
39.71481948611112,-105.11516898055554,1754.6015,0.81944,163,2019,0.999326,-39.614
39.714839700000006,-105.11511699166665,1754.6028,0.81917,163,2019,0.999326,-38.928
39.714860613888895,-105.11506320555553,1754.592,0.81889,163,2019,0.999326,-39.364
39.714881383333335,-105.11501111944445,1754.5385,0.81861,163,2019,0.999326,-38.844
39.71490122500001,-105.11495934999998,1754.5246,0.81833,163,2019,0.999326,-38.817
39.71492129722223,-105.11490772777778,1754.5997,0.81806,163,2019,0.999326,-39.329
39.71494138888889,-105.1148558861111,1754.5491,0.81778,163,2019,0.999326,-37.465
39.71496163333333,-105.11480424722221,1754.5523,0.81750,163,2019,0.999326,-39.018
39.714981625000014,-105.1147518722222,1754.5833,0.81722,163,2019,0.999326,-38.698
39.715001602777775,-105.11469972777775,1754.5758,0.81694,163,2019,0.999326,-38.991
39.715022149999996,-105.11464800833332,1754.6076,0.81667,163,2019,0.999326,-39.497
39.71504296666667,-105.11459626111109,1754.6154,0.81639,163,2019,0.999326,-39.327
39.7150636638889,-105.11454423055555,1754.6335,0.81611,163,2019,0.999326,-39.486
39.715084330555555,-105.11449284722221,1754.6824,0.81583,163,2019,0.999326,-38.454
39.71510461388889,-105.1144416694444,1754.7295,0.81556,163,2019,0.999326,-38.849
39.71512470555556,-105.11438989999999,1754.6982,0.81528,163,2019,0.999326,-39.346
39.715145305555566,-105.1143383222222,1754.6797,0.81500,163,2019,0.999326,-39.218
39.715165794444445,-105.11428661944444,1754.6457,0.81472,163,2019,0.999326,-39.442
39.71518575000001,-105.1142344861111,1754.6023,0.81444,163,2019,0.999326,-39.229
39.7152057388889,-105.11418223055554,1754.5615,0.81417,163,2019,0.999326,-38.942
39.71522626111111,-105.11413006111111,1754.5387,0.81389,163,2019,0.999326,-38.694
39.71524723055556,-105.11407915,1754.5457,0.81361,163,2019,0.999326,-39.360
39.71526780555556,-105.11402828333331,1754.5333,0.81333,163,2019,0.999326,-39.055
39.71528782777778,-105.11397768333332,1754.5511,0.81306,163,2019,0.999326,-39.041
39.71530740277778,-105.11392801388888,1754.6011,0.81278,163,2019,0.999326,-39.073
39.71532680277778,-105.1138771111111,1754.6866,0.81250,163,2019,0.999326,-38.751
39.715346075,-105.11382539166665,1754.8087,0.81222,163,2019,0.999326,-39.111
39.71536605000001,-105.1137721611111,1754.9429,0.81194,163,2019,0.999325,-38.977
39.715386291666675,-105.11371799444444,1754.9855,0.81167,163,2019,0.999325,-37.981
39.71540637500001,-105.11366417777778,1755.0541,0.81139,163,2019,0.999325,-40.032
39.715426094444446,-105.11361065833333,1755.0449,0.81111,163,2019,0.999325,-39.483
39.715441938888894,-105.11356623055555,1755.0572,0.81083,163,2019,0.999325,-39.881
39.7154512638889,-105.11354002499999,1755.0405,0.81056,163,2019,0.999325,-39.533
39.71545808055556,-105.11353303611111,1755.0658,0.81028,163,2019,0.999325,-39.431
39.71545970277778,-105.11353086666666,1755.0825,0.81000,163,2019,0.999325,-39.582
39.715461375,-105.1135319111111,1755.0388,0.80972,163,2019,0.999325,-39.462
39.71547193611112,-105.11354007222222,1755.0151,0.80944,163,2019,0.999325,-39.842
39.71549043611111,-105.11355270833333,1755.089,0.80917,163,2019,0.999325,-39.518
39.71551981666667,-105.11357327777776,1755.0838,0.80889,163,2019,0.999325,-38.968
39.715559366666675,-105.11360506388888,1755.0861,0.80861,163,2019,0.999325,-39.353
39.71559649444445,-105.1136382,1755.0433,0.80833,163,2019,0.999325,-39.562
39.715621569444444,-105.1136627138889,1755.013,0.80806,163,2019,0.999325,-38.856
39.71563292500001,-105.11367409166665,1754.972,0.80778,163,2019,0.999325,-39.271
39.71563726944445,-105.11367343333333,1754.9615,0.80750,163,2019,0.999325,-39.410
39.71563790555556,-105.11367132777777,1754.8563,0.80722,163,2019,0.999325,-39.365
39.71563427777779,-105.1136779388889,1754.798,0.80694,163,2019,0.999326,-39.658
39.71562730555556,-105.11369539166665,1754.6769,0.80667,163,2019,0.999326,-39.149
39.7156192138889,-105.11372200277778,1754.8505,0.80639,163,2019,0.999326,-40.162
39.71560373611111,-105.11376591666665,1754.8488,0.80611,163,2019,0.999326,-37.188
39.71558250277778,-105.11381783333331,1754.8676,0.80583,163,2019,0.999326,-38.617
39.715561536111124,-105.11386933055552,1754.9102,0.80556,163,2019,0.999325,-38.876
39.71554132500001,-105.11392081111109,1754.8946,0.80528,163,2019,0.999325,-39.926
39.71552133611112,-105.11397229722223,1754.9389,0.80500,163,2019,0.999325,-39.891
39.7155011388889,-105.11402505277776,1755.0245,0.80472,163,2019,0.999325,-39.646
39.715480475,-105.11407815833333,1754.9812,0.80444,163,2019,0.999325,-38.201
39.715459252777784,-105.11413093888886,1754.8856,0.80417,163,2019,0.999326,-38.389
39.71543882500001,-105.11418328055555,1754.7785,0.80389,163,2019,0.999326,-38.250
39.71541884444445,-105.11423468333332,1754.7212,0.80361,163,2019,0.999326,-38.458
39.7153989888889,-105.11428620277776,1754.7773,0.80333,163,2019,0.999326,-38.700
39.71537940833334,-105.1143379472222,1754.8062,0.80306,163,2019,0.999326,-39.041
39.71535961388889,-105.11438937777777,1754.8268,0.80278,163,2019,0.999326,-39.735
39.71533942222223,-105.11444119444442,1754.8328,0.80250,163,2019,0.999326,-38.805
39.71531863333334,-105.11449190833332,1754.8742,0.80222,163,2019,0.999326,-39.112
39.715298672222225,-105.1145435,1754.923,0.80194,163,2019,0.999326,-39.130
39.71527847777778,-105.11459564444444,1755.0687,0.80167,163,2019,0.999325,-39.655
39.71525798888889,-105.11464756388888,1755.1389,0.80139,163,2019,0.999325,-40.076
39.7152382888889,-105.11469909166667,1755.1386,0.80111,163,2019,0.999325,-39.597
39.71521877500001,-105.1147517972222,1755.0965,0.80083,163,2019,0.999325,-40.251
39.71519828333334,-105.11480375,1755.0803,0.80056,163,2019,0.999325,-40.310
39.71517790833334,-105.11485608055553,1755.0632,0.80028,163,2019,0.999325,-40.690
39.715157100000006,-105.11490868888889,1755.0666,0.80000,163,2019,0.999325,-38.867
39.71513686111111,-105.11496121944444,1754.9535,0.79972,163,2019,0.999326,-39.562
39.71511621388889,-105.11501342777777,1754.9013,0.79944,163,2019,0.999326,-39.457
39.71509649722223,-105.11506450277777,1754.8796,0.79917,163,2019,0.999326,-39.704
39.715076708333335,-105.11511616666668,1754.8359,0.79889,163,2019,0.999326,-40.171
39.71505569722223,-105.11516839999999,1754.7922,0.79861,163,2019,0.999326,-39.674
39.71503472500001,-105.11522100555554,1754.782,0.79833,163,2019,0.999326,-39.494
39.71501422777778,-105.11527396944444,1754.7207,0.79806,163,2019,0.999326,-39.126
39.71499339444445,-105.115325875,1754.7583,0.79778,163,2019,0.999326,-39.036
39.71497223333334,-105.1153767972222,1754.727,0.79750,163,2019,0.999326,-37.820
39.71495159444446,-105.11542839444442,1754.7227,0.79722,163,2019,0.999326,-38.488
39.714910880555564,-105.11553058055554,1754.8384,0.79667,163,2019,0.999326,-38.552
39.71489135,-105.11558241666665,1754.9194,0.79639,163,2019,0.999326,-40.642
39.714871516666676,-105.11563443888889,1754.9166,0.79611,163,2019,0.999326,-39.987
39.71485056111111,-105.11568693333332,1754.9842,0.79583,163,2019,0.999326,-40.004
39.714829908333336,-105.11573929166664,1755.0079,0.79556,163,2019,0.999326,-37.312
39.714809708333334,-105.11579113888887,1755.0138,0.79528,163,2019,0.999326,-37.473
39.71478900555555,-105.11584335833331,1755.0156,0.79500,163,2019,0.999326,-37.089
39.71476836944446,-105.1158956833333,1755.0354,0.79472,163,2019,0.999326,-39.630
39.7147482,-105.11594846388887,1755.0445,0.79444,163,2019,0.999326,-37.872
39.71472811666668,-105.11600055555554,1754.9722,0.79417,163,2019,0.999326,-39.767
39.71470775,-105.11605295833334,1754.9306,0.79389,163,2019,0.999326,-38.555
39.714686919444446,-105.11610591666665,1754.8744,0.79361,163,2019,0.999326,-38.668
39.714665588888906,-105.11615727499996,1754.8624,0.79333,163,2019,0.999326,-38.986
39.71464473333334,-105.11620723888889,1754.879,0.79306,163,2019,0.999326,-39.646
39.714624383333344,-105.11625745277779,1754.859,0.79278,163,2019,0.999326,-39.730
39.714604613888895,-105.11630905833333,1754.7408,0.79250,163,2019,0.999326,-39.538
39.71458497777779,-105.11636184722222,1754.6123,0.79222,163,2019,0.999326,-39.451
39.7145648388889,-105.11641464166667,1754.5306,0.79194,163,2019,0.999326,-39.569
39.71454550833334,-105.1164676222222,1754.399,0.79167,163,2019,0.999326,-39.153
39.714527275,-105.11652089722222,1754.3543,0.79139,163,2019,0.999326,-39.607
39.71451032222223,-105.11657428333332,1754.364,0.79111,163,2019,0.999326,-40.640
39.71449476111111,-105.11662670833333,1754.3982,0.79083,163,2019,0.999326,-39.627
39.7144782388889,-105.1166774388889,1754.3972,0.79056,163,2019,0.999326,-39.343
39.71445917500001,-105.11672284444442,1754.3042,0.79028,163,2019,0.999326,-37.579
39.71444333055557,-105.1167498472222,1754.1659,0.79000,163,2019,0.999326,-38.040
39.71443513611112,-105.11675310833333,1754.1003,0.78972,163,2019,0.999326,-36.587
39.714432836111115,-105.11675087500001,1754.1825,0.78944,163,2019,0.999326,-37.134
39.7144347388889,-105.11675183888887,1754.1164,0.78917,163,2019,0.999326,-36.170
39.714443775,-105.11675744444443,1754.0804,0.78889,163,2019,0.999326,-40.991
39.7144611638889,-105.11676600833333,1754.0547,0.78861,163,2019,0.999326,-40.457
39.714487627777785,-105.11677656388888,1754.0455,0.78833,163,2019,0.999326,-39.323
39.714523925,-105.11679526388889,1754.0446,0.78806,163,2019,0.999326,-39.245
39.714561494444446,-105.11681717777778,1754.1628,0.78778,163,2019,0.999326,-39.752
39.71459656111112,-105.11684506944445,1754.2471,0.78750,163,2019,0.999326,-39.399
39.71462125277778,-105.1168702472222,1754.205,0.78722,163,2019,0.999326,-40.832
39.714626272222226,-105.11687676666666,1754.1889,0.78694,163,2019,0.999326,-39.731
39.714622283333334,-105.1168779972222,1754.1401,0.78667,163,2019,0.999326,-39.532
39.71462241111111,-105.11687795555555,1754.1607,0.78639,163,2019,0.999326,-39.347
39.714626527777796,-105.11686629999998,1754.1969,0.78611,163,2019,0.999326,-40.426
39.71463343055556,-105.11684315277775,1754.1043,0.78583,163,2019,0.999326,-40.406
39.71464469166668,-105.1168093111111,1754.109,0.78556,163,2019,0.999326,-40.785
39.71466327777778,-105.11675941944443,1754.1178,0.78528,163,2019,0.999326,-41.174
39.714683863888894,-105.11670666111111,1754.1136,0.78500,163,2019,0.999326,-39.773
39.714704988888904,-105.1166549111111,1754.0891,0.78472,163,2019,0.999326,-38.430
39.71472576111112,-105.11660342499998,1754.1149,0.78444,163,2019,0.999326,-39.276
39.71474631666667,-105.11655165277777,1754.0709,0.78417,163,2019,0.999326,-39.130
39.714766816666675,-105.11650028611109,1754.0019,0.78389,163,2019,0.999326,-37.169
39.71478726111112,-105.11644938611109,1753.9758,0.78361,163,2019,0.999326,-39.287
39.71480759722223,-105.11639784444444,1753.9826,0.78333,163,2019,0.999326,-38.525
39.71482752222222,-105.11634634166664,1753.9799,0.78306,163,2019,0.999326,-41.286
39.71484763333334,-105.11629406388889,1754.0138,0.78278,163,2019,0.999326,-39.763
39.71486815833334,-105.11624169999997,1754.0248,0.78250,163,2019,0.999326,-40.104
39.71488860833335,-105.11618923611111,1754.0692,0.78222,163,2019,0.999326,-39.678
39.71490931944445,-105.11613717499999,1754.1162,0.78194,163,2019,0.999326,-38.805
39.71492975,-105.11608532499999,1754.0831,0.78167,163,2019,0.999326,-37.901
39.714949966666666,-105.11603350277777,1754.0598,0.78139,163,2019,0.999326,-37.992
39.71497042777778,-105.11598169722218,1754.1093,0.78111,163,2019,0.999326,-38.357
39.71499103333334,-105.11592965833333,1754.1186,0.78083,163,2019,0.999326,-38.926
39.715011644444445,-105.11587719444444,1754.127,0.78056,163,2019,0.999326,-38.547
39.71503191944445,-105.11582483333333,1754.1622,0.78028,163,2019,0.999326,-39.350
39.715052413888905,-105.11577304166666,1754.1766,0.78000,163,2019,0.999326,-39.062
39.715073163888896,-105.11572158055554,1754.1664,0.77972,163,2019,0.999326,-39.575
39.715093766666676,-105.11567021944443,1754.1223,0.77944,163,2019,0.999326,-39.108
39.71511422500001,-105.11561838888888,1754.0908,0.77917,163,2019,0.999326,-38.695
39.715134600000006,-105.11556673055554,1754.0408,0.77889,163,2019,0.999326,-38.520
39.71515471944445,-105.11551450555555,1753.9829,0.77861,163,2019,0.999326,-39.185
39.71517552222223,-105.11546266388886,1753.9729,0.77833,163,2019,0.999326,-38.598
39.71519597222222,-105.11541107499998,1753.9043,0.77806,163,2019,0.999326,-40.055
39.71521637777778,-105.11535925833333,1753.8892,0.77778,163,2019,0.999326,-39.312
39.715236524999995,-105.11530740277776,1753.873,0.77750,163,2019,0.999326,-39.518
39.71525703611111,-105.11525524999998,1753.8659,0.77722,163,2019,0.999326,-39.419
39.71527776666667,-105.11520228055554,1753.9266,0.77694,163,2019,0.999326,-39.412
39.71529869444445,-105.11515024166665,1753.9608,0.77667,163,2019,0.999326,-38.285
39.71531945833334,-105.1150983,1753.8423,0.77639,163,2019,0.999326,-39.280
39.71534028333334,-105.115047225,1753.8265,0.77611,163,2019,0.999326,-39.422
39.715361255555564,-105.11499554722222,1753.7904,0.77583,163,2019,0.999326,-39.061
39.71538194722223,-105.11494318055554,1753.8146,0.77556,163,2019,0.999326,-39.075
39.71540232222222,-105.11489134166666,1753.8222,0.77528,163,2019,0.999326,-39.859
39.71542251666668,-105.11483891944442,1753.8159,0.77500,163,2019,0.999326,-39.803
39.71544254444445,-105.11478611666666,1753.7446,0.77472,163,2019,0.999326,-42.132
39.71546226388891,-105.11473309722221,1753.7264,0.77444,163,2019,0.999326,-39.212
39.71548243611112,-105.11468055277776,1753.7428,0.77417,163,2019,0.999326,-38.774
39.715503133333335,-105.11462884444444,1753.7723,0.77389,163,2019,0.999326,-39.056
39.715523719444455,-105.11457817499999,1753.8199,0.77361,163,2019,0.999326,-37.978
39.71554393055557,-105.11452678888887,1753.8225,0.77333,163,2019,0.999326,-38.716
39.71556443333333,-105.11447478333332,1753.8195,0.77306,163,2019,0.999326,-37.008
39.71558440555557,-105.11442307499998,1753.8476,0.77278,163,2019,0.999326,-38.415
39.71560482499999,-105.11437152499997,1753.8571,0.77250,163,2019,0.999326,-38.556
39.71562554722223,-105.11432030555554,1753.8657,0.77222,163,2019,0.999326,-39.823
39.71564627222222,-105.11426928333334,1753.8676,0.77194,163,2019,0.999326,-38.502
39.71566648333334,-105.11421873055554,1753.9203,0.77167,163,2019,0.999326,-38.497
39.71568602500001,-105.11416890277779,1754.0231,0.77139,163,2019,0.999326,-38.799
39.715705694444445,-105.11411913333332,1754.0929,0.77111,163,2019,0.999326,-38.992
39.715724027777796,-105.11406875555555,1754.1389,0.77083,163,2019,0.999326,-39.598
39.71574200277778,-105.11401702222221,1754.2101,0.77056,163,2019,0.999326,-38.069
39.71576016111111,-105.11396388055554,1754.0759,0.77028,163,2019,0.999326,-38.823
39.715777772222225,-105.11391340555555,1754.0389,0.77000,163,2019,0.999326,-39.239
39.715796997222235,-105.11386378888888,1754.0003,0.76972,163,2019,0.999326,-39.481
39.71581107777778,-105.1138299,1753.9453,0.76944,163,2019,0.999326,-39.212
39.715818097222225,-105.11381781944444,1753.8297,0.76917,163,2019,0.999326,-37.341
39.71582247500001,-105.11381545277777,1753.8236,0.76889,163,2019,0.999326,-40.738
39.71582309444445,-105.11381464166666,1753.731,0.76861,163,2019,0.999326,-39.581
39.715828277777774,-105.11381936944443,1753.6931,0.76833,163,2019,0.999326,-39.399
39.715843052777785,-105.11382637499997,1753.7093,0.76806,163,2019,0.999326,-39.428
39.715865761111104,-105.11383944722222,1753.8646,0.76778,163,2019,0.999326,-39.287
39.71590256388889,-105.11386632777777,1753.8841,0.76750,163,2019,0.999326,-39.270
39.7159432138889,-105.11390078055557,1753.9133,0.76722,163,2019,0.999326,-39.358
39.715975294444455,-105.11393259166665,1753.952,0.76694,163,2019,0.999326,-38.408
39.71599267222223,-105.11395244444444,1753.9795,0.76667,163,2019,0.999326,-36.963
39.716000099999995,-105.11395709999998,1754.069,0.76639,163,2019,0.999326,-36.844
39.71600236388889,-105.11395409444444,1754.1501,0.76611,163,2019,0.999326,-36.788
39.716001558333346,-105.11395343888888,1754.1755,0.76583,163,2019,0.999326,-38.891
39.71599739722223,-105.11396129444444,1754.2142,0.76556,163,2019,0.999326,-39.320
39.71599052222223,-105.11397966111109,1754.1687,0.76528,163,2019,0.999326,-39.260
39.71598165000001,-105.11401099444444,1754.2218,0.76500,163,2019,0.999326,-38.810
39.71596463055556,-105.11405904166665,1754.1934,0.76472,163,2019,0.999326,-38.986
39.71594322222222,-105.11411138333331,1754.2061,0.76444,163,2019,0.999326,-39.651
39.71592227500001,-105.11416309444445,1754.2409,0.76417,163,2019,0.999326,-39.823
39.71590186111112,-105.11421540277777,1754.2515,0.76389,163,2019,0.999326,-39.147
39.71588105277779,-105.11426781666665,1754.221,0.76361,163,2019,0.999326,-39.872
39.71586039444445,-105.11432042777776,1754.2447,0.76333,163,2019,0.999326,-39.445
39.71584045,-105.1143721111111,1754.1365,0.76306,163,2019,0.999326,-39.837
39.715820327777784,-105.1144235111111,1754.2196,0.76278,163,2019,0.999326,-38.504
39.71579982222222,-105.11447528055555,1754.3098,0.76250,163,2019,0.999326,-38.671
39.715780066666674,-105.11452514166666,1754.3876,0.76222,163,2019,0.999326,-38.879
39.71576053611111,-105.11457700555553,1754.4012,0.76194,163,2019,0.999326,-38.415
39.71574007222223,-105.11462908333334,1754.428,0.76167,163,2019,0.999326,-39.253
39.71571914444445,-105.11468121388887,1754.4137,0.76139,163,2019,0.999326,-40.224
39.71569891111111,-105.11473292222223,1754.2043,0.76111,163,2019,0.999326,-38.199
39.71567845555556,-105.11478449722222,1754.0692,0.76083,163,2019,0.999326,-38.869
39.71565807500001,-105.11483670000001,1753.9859,0.76056,163,2019,0.999326,-38.800
39.715637375,-105.1148893861111,1753.8759,0.76028,163,2019,0.999326,-38.066
39.71561628055557,-105.11494227777774,1753.8376,0.76000,163,2019,0.999326,-37.563
39.715595052777786,-105.11499433333331,1753.7356,0.75972,163,2019,0.999326,-37.306
39.71557410555557,-105.11504620833331,1753.6959,0.75944,163,2019,0.999326,-36.074
39.71555307500001,-105.11509697777777,1753.7065,0.75917,163,2019,0.999326,-36.098
39.71553241111112,-105.11514823055553,1753.714,0.75889,163,2019,0.999326,-36.554
39.71551211111112,-105.11519963055554,1753.7354,0.75861,163,2019,0.999326,-36.977
39.71549231944445,-105.11525042777775,1753.7732,0.75833,163,2019,0.999326,-37.691
39.71547247222222,-105.11530140277777,1753.824,0.75806,163,2019,0.999326,-38.678
39.71545221111112,-105.11535295277776,1753.8258,0.75778,163,2019,0.999326,-37.553
39.71543212222222,-105.1154048583333,1753.8611,0.75750,163,2019,0.999326,-37.376
39.715412738888894,-105.11545825833333,1753.916,0.75722,163,2019,0.999326,-38.698
39.71539271944445,-105.11551224722221,1753.9333,0.75694,163,2019,0.999326,-40.088
39.715371463888886,-105.11556614166665,1753.9128,0.75667,163,2019,0.999326,-40.029
39.715350244444444,-105.11561879999998,1753.8292,0.75639,163,2019,0.999326,-38.955
